267	0
1328	0
698	0
2211	6
274	3
515	3
1287	3
1883	1
2188	6
1742	1
1751	1
848	1
1581	2
830	6
707	0
1821	3
1671	3
410	0
1184	6
696	1
1445	3
456	0
1221	0
601	0
1986	5
1861	7
2253	1
243	0
761	5
2129	0
2365	1
1991	1
527	3
1485	3
1370	0
894	3
2026	3
2421	6
224	1
1240	3
2113	3
783	3
2319	6
2342	3
2012	1
1443	3
2108	1
2057	3
426	0
1783	3
1619	0
1775	0
1189	0
1156	0
713	0
2602	6
520	4
1082	3
153	3
1714	3
261	3
999	1
2264	0
2079	5
2096	6
433	1
2009	1
423	6
558	0
43	3
1232	4
2447	6
2027	3
1435	0
2302	3
879	0
2390	6
2035	1
1404	4
682	4
956	1
1597	1
953	6
1229	1
1219	7
2468	5
1962	1
1534	3
780	0
2050	5
2551	0
1850	0
151	3
391	0
2338	3
1165	0
1047	4
668	3
2557	0
1564	1
1342	0
1941	4
2357	3
1137	3
775	0
2118	3
1683	3
964	3
2177	3
2219	3
564	0
2327	6
1006	3
2064	0
611	3
695	1
296	0
1041	6
1508	6
290	4
65	0
1025	3
1781	6
581	0
1230	6
1085	3
2037	0
2470	4
2493	6
709	1
1699	1
1590	3
185	0
1314	0
1690	5
2448	1
298	0
680	3
394	3
317	0
1462	0
233	0
1662	3
198	3
2383	1
1510	4
640	1
2431	3
2028	6
1014	1
1175	0
1909	3
1574	0
247	0
870	3
1953	0
591	0
2450	3
1934	3
2098	5
1488	1
1170	3
324	0
1168	3
1659	1
2164	6
2085	4
1586	4
2094	6
1114	5
821	3
111	3
2527	3
2165	0
154	6
1460	3
1254	6
1527	6
2457	6
2530	0
1020	0
347	0
166	3
553	3
1453	3
2372	0
1792	3
164	3
1249	3
2020	1
1894	3
2243	4
1689	1
646	3
860	3
649	1
1558	3
1833	0
167	3
2206	6
1281	3
169	0
1437	4
799	4
1623	3
1932	0
1206	0
202	1
2232	0
811	3
235	0
798	0
1864	6
1440	0
1118	6
1294	3
883	0
1381	3
173	0
1308	3
177	3
803	1
968	4
1797	1
493	0
929	1
1172	1
446	0
1886	3
2373	1
1357	3
1367	3
1966	6
2304	3
2442	3
1948	1
592	1
168	0
454	4
1655	0
444	1
1946	3
2071	0
2261	2
1090	4
74	3
1115	0
745	0
912	1
1844	5
2589	4
2476	5
2359	3
687	5
1666	3
828	3
2417	0
1267	3
1330	3
2231	0
2048	5
671	3
1355	1
2465	1
1716	4
762	0
200	3
1791	0
791	0
741	0
1158	1
997	3
11	3
1097	1
1525	3
1806	5
1679	6
1152	0
718	0
538	1
677	6
1853	3
932	0
1808	3
186	4
1081	3
1027	0
1074	0
1054	0
1838	0
316	3
1804	0
1417	0
373	4
2584	6
31	4
2492	3
2226	3
2297	6
240	3
1856	6
2103	4
1236	1
2004	5
51	0
1876	1
1124	0
647	0
1860	0
379	3
1859	3
180	3
342	3
355	4
1413	3
2107	0
33	0
2581	2
1513	4
1647	0
1258	0
1617	3
789	0
207	0
691	0
1937	0
1599	3
2021	4
60	0
726	5
1211	0
217	1
227	3
644	6
2387	3
1004	0
1670	0
1098	6
1099	0
1075	3
283	3
1482	0
531	4
985	3
1556	4
2554	0
1255	0
599	1
1339	3
2031	1
779	0
1318	3
1119	3
1711	0
2153	6
877	6
1088	3
788	4
2348	3
388	0
1146	1
2128	3
1346	0
552	3
915	1
2346	0
450	4
364	3
2277	6
121	3
1185	0
39	3
128	0
1335	4
567	0
2222	0
1003	0
134	4
1755	3
1	3
2599	3
2556	6
796	3
1474	6
2360	3
965	0
555	1
1734	1
133	0
50	3
1650	3
733	1
810	3
858	3
2578	6
872	3
2428	3
115	1
2520	3
1200	3
2378	0
1707	0
1918	0
2393	6
2566	6
1160	3
2196	0
2419	1
415	3
1022	1
2115	1
170	3
706	3
336	0
2162	1
623	6
1321	3
475	0
199	0
808	3
1385	0
25	1
805	0
1648	4
1663	0
2104	5
2186	6
2283	3
54	6
1371	5
2218	0
2452	1
1827	3
2077	5
1187	1
2137	5
0	4
1487	3
1668	3
82	0
2462	3
2601	3
818	4
2560	0
554	0
498	3
1629	0
119	1
1292	0
2067	6
1802	6
2478	5
2080	6
266	3
2086	0
86	6
864	1
279	3
2201	1
1268	3
1396	2
343	4
29	4
2420	3
2537	3
2163	3
1302	3
226	1
2479	1
725	3
2454	0
1810	5
2065	0
91	4
459	3
184	3
1439	3
2191	0
1392	3
1073	0
2445	6
179	0
1799	3
1366	3
1486	0
886	3
1795	5
2088	0
2154	4
1785	3
2099	6
161	3
464	0
1382	6
2488	3
2344	1
1001	1
2034	0
1532	6
596	3
2535	7
56	3
598	3
1395	3
943	0
1752	3
1447	6
2213	1
143	0
206	3
1299	0
2256	1
1544	3
2515	3
249	0
209	0
1212	0
1911	5
1881	4
1540	0
884	1
218	2
10	0
139	3
1983	6
1504	3
500	3
852	0
2120	6
2364	6
1064	3
27	0
368	0
740	3
756	0
112	4
232	0
2073	6
2192	0
1133	0
281	3
2221	1
19	0
496	0
1051	0
1239	3
3	4
690	0
1127	5
2374	0
1275	0
861	0
685	6
1578	0
1469	3
1067	3
2299	6
467	0
681	6
2563	7
1248	0
577	4
194	3
776	0
1522	0
305	3
1594	3
254	5
1754	4
399	4
824	0
1140	1
287	3
187	6
892	3
1108	1
2544	5
34	3
657	3
6	3
2430	1
2198	0
1045	3
69	0
1793	3
490	3
1529	0
302	0
967	3
922	1
131	3
2318	5
1637	1
2314	5
1241	2
2514	6
1340	3
1607	1
944	0
107	0
1131	0
2239	0
890	0
562	1
1017	3
2126	0
1470	0
2150	0
2495	0
2438	5
1961	0
2140	1
1879	0
2398	6
1506	6
744	6
142	0
211	0
888	6
1457	1
1101	0
2533	4
838	1
2114	1
931	0
1050	4
2036	6
288	0
1034	0
1944	3
1348	1
1096	1
466	1
1949	3
2179	6
827	0
49	3
299	3
1512	3
429	0
1183	0
2029	0
370	4
2143	0
660	1
1263	1
584	3
972	4
2423	6
2545	4
607	3
1583	6
126	1
1038	6
1092	6
1166	1
2380	0
919	5
2155	4
871	1
417	0
338	0
995	6
2415	1
2081	3
375	0
755	1
265	1
2161	3
509	0
412	3
820	4
806	0
986	0
1819	3
2214	3
739	1
1293	0
812	0
1433	4
132	3
2225	3
913	3
1419	5
1455	0
1560	3
2180	3
650	0
2054	4
2294	5
1638	1
1780	3
1770	1
1162	0
2106	1
563	4
1667	0
2435	6
1747	3
1596	3
2172	1
2321	6
1077	3
1965	4
1585	1
1727	1
2516	5
1153	1
378	3
723	3
911	1
72	5
1603	0
710	6
341	0
2229	0
276	0
1972	0
1782	3
442	0
1830	0
2500	4
678	0
248	3
1467	1
1337	3
2416	1
1896	1
1537	6
1171	3
1015	4
286	0
1990	1
1425	3
2058	1
1543	1
2595	5
2576	5
1640	0
2053	3
1824	6
1313	5
2305	3
1491	6
59	1
123	0
2149	1
30	4
2068	4
1700	6
2010	1
1280	3
2461	0
2613	0
271	0
2208	1
1814	3
2355	1
120	0
2405	0
371	0
1803	0
176	0
1350	3
2267	6
413	3
988	3
626	4
1476	6
2434	0
1359	1
2363	0
1033	0
529	6
1356	0
1625	0
1454	1
42	0
315	0
1237	3
630	3
1403	3
136	0
362	0
2242	1
1222	1
1103	4
1296	0
1960	3
1643	5
990	3
2536	0
85	3
2467	0
2334	6
1703	3
1739	1
1936	1
730	3
419	4
2569	6
1895	3
1251	0
1624	3
1855	3
