2187	1	1
3406	1	1
2994	2	1
4065	2	1
5161	2	1
5171	2	1
6242	2	1
8680	2	1
9041	2	1
10496	2	1
11154	2	1
12173	2	1
12493	2	1
4348	3	1
5720	3	1
11624	3	1
3211	4	1
3368	4	1
4989	4	1
5597	4	1
9365	4	1
7424	5	1
10633	5	1
2968	6	1
4079	6	1
9965	6	1
9073	7	1
12104	7	1
3668	8	1
8184	8	1
8837	8	1
10152	8	1
10336	8	1
6617	9	1
12124	9	1
278	10	1
5000	10	1
6989	10	1
9305	10	1
9999	10	1
11929	10	1
78	11	1
2964	11	1
5388	11	1
10667	11	1
602	12	1
2039	12	1
2471	12	1
4638	12	1
5695	12	1
6418	12	1
12025	12	1
2325	13	1
4385	13	1
6549	13	1
6192	14	1
9651	14	1
550	15	1
2072	15	1
4995	15	1
5028	15	1
6834	15	1
7385	15	1
7953	15	1
2968	16	1
4079	16	1
8991	16	1
9965	16	1
6829	17	1
8074	17	1
8957	17	1
12356	17	1
10001	18	1
11574	18	1
12219	18	1
9198	19	1
10231	19	1
3878	20	1
6890	20	1
7400	20	1
8917	20	1
6845	21	1
8957	21	1
9233	21	1
9659	21	1
6699	22	1
7814	22	1
8645	22	1
10813	22	1
273	23	1
1898	23	1
4008	23	1
4413	23	1
10727	23	1
2981	24	1
4353	24	1
6762	24	1
10653	24	1
12263	24	1
1724	25	1
7314	25	1
6990	26	1
10232	26	1
904	27	1
1086	27	1
1181	27	1
1359	27	1
2492	27	1
3204	27	1
4288	28	1
4352	28	1
8003	28	1
1228	29	1
3270	29	1
3572	29	1
4681	29	1
7505	29	1
9091	29	1
11411	29	1
4636	30	1
6420	30	1
8910	30	1
9104	30	1
11941	30	1
3566	31	1
5033	31	1
8889	31	1
9674	32	1
10771	32	1
5558	33	1
6574	33	1
6834	33	1
10344	33	1
6375	34	1
8957	34	1
3105	35	1
4541	35	1
5180	35	1
7098	35	1
8915	35	1
3128	36	1
5311	36	1
9971	36	1
4564	37	1
5685	37	1
6478	37	1
7136	37	1
8120	37	1
9872	37	1
11538	37	1
11954	37	1
31	38	1
152	38	1
4331	38	1
5090	38	1
7397	38	1
8756	38	1
2984	39	1
9382	39	1
9667	40	1
12416	40	1
1804	41	1
7877	41	1
8957	41	1
3143	42	1
3254	42	1
3540	42	1
3895	42	1
4507	42	1
6530	42	1
8332	42	1
3836	43	1
4904	43	1
7251	43	1
10736	43	1
12067	43	1
5728	44	1
8176	44	1
3193	45	1
4133	45	1
4926	45	1
9379	45	1
8690	46	1
10710	46	1
5410	47	1
8387	47	1
9854	47	1
11591	47	1
12657	47	1
2353	48	1
7146	48	1
6031	49	1
8943	49	1
1014	50	1
1852	50	1
7731	50	1
608	51	1
3964	51	1
4002	51	1
4036	51	1
4587	51	1
5360	51	1
5497	51	1
5631	52	1
7520	52	1
3529	53	1
8453	53	1
12132	53	1
2108	54	1
3294	54	1
4897	54	1
5697	54	1
414	55	1
11777	55	1
4322	56	1
9114	56	1
6024	57	1
7242	57	1
7853	58	1
12669	58	1
6374	59	1
10887	59	1
8771	60	1
9563	60	1
12545	60	1
3513	61	1
3667	61	1
4452	62	1
4760	62	1
6850	62	1
10492	63	1
12380	63	1
8082	64	1
12675	64	1
5605	65	1
7475	65	1
4676	66	1
12324	66	1
5260	67	1
6152	67	1
6153	67	1
6165	67	1
6276	67	1
6322	67	1
6382	67	1
6400	67	1
6586	67	1
6593	67	1
6660	67	1
7344	67	1
7558	67	1
7864	67	1
7925	67	1
9861	67	1
10447	67	1
11382	67	1
12200	67	1
12425	67	1
7724	68	1
9599	68	1
12059	68	1
12662	68	1
8066	69	1
10102	69	1
11677	69	1
12205	69	1
8923	70	1
9755	70	1
419	71	1
7952	71	1
10464	71	1
4689	72	1
6040	72	1
6429	72	1
6904	72	1
1013	73	1
1317	73	1
2321	73	1
1184	74	1
1571	74	1
2835	74	1
3597	74	1
5026	74	1
6986	74	1
7881	74	1
4877	75	1
6429	75	1
6956	75	1
8552	75	1
11463	75	1
821	76	1
1222	76	1
1745	76	1
824	77	1
886	77	1
969	77	1
987	77	1
1211	77	1
1272	77	1
1327	77	1
1404	77	1
1747	77	1
2006	77	1
2198	77	1
2547	77	1
2573	77	1
2584	77	1
2765	77	1
3149	77	1
3451	77	1
5763	77	1
6453	77	1
6592	77	1
7203	77	1
7366	77	1
8299	77	1
8300	77	1
8304	77	1
8305	77	1
8352	77	1
10483	77	1
3309	78	1
4556	78	1
4617	78	1
5135	78	1
6237	78	1
6378	78	1
7197	78	1
8021	78	1
9986	78	1
11710	78	1
12049	78	1
687	79	1
690	79	1
3359	79	1
3953	79	1
4035	79	1
4924	79	1
5326	79	1
5625	79	1
8364	79	1
8991	79	1
11170	79	1
6936	80	1
7415	80	1
10411	80	1
2924	81	1
4175	81	1
4567	81	1
4845	81	1
5872	81	1
6092	81	1
6093	81	1
6206	81	1
7801	81	1
11623	81	1
1019	82	1
1031	82	1
1182	82	1
1640	82	1
3016	82	1
3208	82	1
6583	82	1
10495	82	1
510	83	1
620	83	1
745	83	1
1062	83	1
1305	83	1
1602	83	1
2328	83	1
3882	83	1
4080	83	1
7177	83	1
7629	83	1
9662	83	1
11711	83	1
480	84	1
603	84	1
947	84	1
1091	84	1
1402	84	1
1572	84	1
2251	84	1
2802	84	1
5219	84	1
692	85	1
5292	85	1
637	86	1
732	86	1
1988	86	1
2048	86	1
2232	86	1
3936	86	1
4831	86	1
5220	86	1
5431	86	1
5687	86	1
6864	86	1
1078	87	1
1090	87	1
1139	87	1
1619	87	1
1665	87	1
2452	87	1
3594	87	1
9808	87	1
450	88	1
542	88	1
808	88	1
1043	88	1
1670	88	1
2033	88	1
8164	88	1
1205	89	1
2147	89	1
3191	89	1
3704	90	1
8487	90	1
8591	90	1
2324	91	1
4669	91	1
4836	91	1
6823	92	1
7527	92	1
10363	92	1
11178	92	1
11644	92	1
2747	93	1
9060	93	1
1827	94	1
2274	94	1
2355	94	1
2821	94	1
3464	94	1
4218	94	1
4563	94	1
6386	94	1
7148	94	1
7152	94	1
7506	94	1
9829	94	1
10909	94	1
11694	94	1
1232	95	1
3050	95	1
5659	96	1
5934	96	1
6995	96	1
8575	96	1
11772	96	1
9241	97	1
11115	97	1
11369	97	1
12188	97	1
1563	98	1
3891	98	1
5952	99	1
7304	99	1
5484	100	1
5903	100	1
6479	100	1
7753	100	1
9024	100	1
11678	100	1
3046	101	1
6144	101	1
1024	102	1
1486	102	1
2130	102	1
2474	103	1
11551	103	1
6307	104	1
7441	104	1
2599	105	1
6459	105	1
12546	105	1
3912	106	1
4660	106	1
130	107	1
8096	107	1
3943	108	1
4758	108	1
6862	109	1
6999	109	1
10108	109	1
11231	109	1
8640	110	1
9053	110	1
2525	111	1
4438	111	1
5782	111	1
5503	112	1
9962	112	1
8446	113	1
8845	113	1
10851	113	1
834	114	1
2078	114	1
2300	114	1
9688	114	1
992	115	1
3598	115	1
5106	115	1
5220	115	1
1688	116	1
1763	116	1
3332	116	1
3913	117	1
10246	117	1
10730	117	1
5005	118	1
5713	118	1
8243	118	1
479	119	1
2055	119	1
2395	119	1
6834	119	1
9629	119	1
12214	119	1
296	120	1
6981	120	1
9628	120	1
9135	121	1
10429	121	1
1311	122	1
1427	122	1
2112	122	1
2297	122	1
5888	122	1
6716	122	1
8830	122	1
10726	122	1
9261	123	1
11197	123	1
675	124	1
889	124	1
1464	124	1
1516	124	1
1785	124	1
1875	124	1
2054	124	1
2135	124	1
2530	124	1
2948	124	1
3221	124	1
4174	124	1
1636	125	1
5372	125	1
5373	125	1
6599	125	1
612	126	1
1365	126	1
1809	126	1
2101	126	1
7953	126	1
870	127	1
1644	127	1
2930	127	1
7053	127	1
1527	128	1
2986	128	1
5120	128	1
5269	128	1
6834	128	1
6933	128	1
7306	128	1
7636	128	1
7953	128	1
10144	128	1
2515	129	1
6415	129	1
5542	130	1
10490	130	1
1074	131	1
3842	131	1
11732	131	1
165	132	1
619	132	1
10486	132	1
1092	133	1
2402	133	1
3425	133	1
6320	133	1
6399	133	1
3945	134	1
4951	134	1
9280	134	1
1939	135	1
5633	135	1
927	136	1
1095	136	1
3189	136	1
9006	136	1
7677	137	1
10155	137	1
1255	138	1
2074	138	1
4887	138	1
6316	138	1
1798	139	1
2124	139	1
450	140	1
3315	140	1
3447	140	1
4746	140	1
4896	140	1
5746	140	1
551	141	1
552	141	1
607	141	1
3383	141	1
4624	141	1
4798	141	1
4843	141	1
4921	141	1
5156	141	1
7663	141	1
8991	141	1
10876	141	1
11262	141	1
954	142	1
4386	142	1
10649	142	1
8239	143	1
8740	143	1
4692	144	1
7718	144	1
4539	145	1
6249	145	1
6442	146	1
11645	146	1
633	147	1
8745	147	1
2845	148	1
3676	148	1
2509	149	1
3019	149	1
3632	149	1
4010	149	1
5959	149	1
5960	149	1
8793	149	1
4542	150	1
8691	150	1
4889	151	1
8881	151	1
2829	152	1
2847	152	1
4830	152	1
5011	153	1
5027	153	1
5206	154	1
6136	154	1
6451	154	1
8072	154	1
11077	154	1
3602	155	1
4392	155	1
7888	155	1
11458	155	1
2234	156	1
3686	156	1
5857	156	1
9720	156	1
5220	157	1
7953	157	1
7590	158	1
11534	158	1
1788	159	1
5477	159	1
8138	159	1
8652	160	1
11865	160	1
3628	161	1
4725	161	1
4076	162	1
4949	162	1
7941	162	1
7958	162	1
8886	162	1
11035	162	1
11	163	1
154	163	1
5087	163	1
10914	163	1
4015	164	1
4650	164	1
5442	165	1
7210	165	1
1969	166	1
5869	166	1
1122	167	1
3253	167	1
4781	168	1
5939	168	1
6551	168	1
49	169	1
391	169	1
1430	170	1
1980	170	1
2877	170	1
3943	170	1
4758	170	1
4958	171	1
5393	171	1
6057	171	1
7762	171	1
9183	171	1
9184	171	1
388	172	1
11987	172	1
376	173	1
9732	173	1
5971	174	1
6205	174	1
1612	175	1
3943	175	1
4508	176	1
10815	176	1
3176	177	1
4618	177	1
