25	2	1
448	9	1
12574	10	1
11469	15	1
5728	17	1
7061	17	1
7618	17	1
8332	17	1
12280	19	1
4471	22	1
12343	24	1
519	25	1
1278	25	1
9924	25	1
12098	25	1
12485	25	1
13224	25	1
10849	30	1
2426	45	1
3560	48	1
11386	48	1
688	56	1
554	59	1
10530	62	1
1042	67	1
4811	67	1
10189	67	1
9773	75	1
1196	79	1
3153	79	1
8487	79	1
13255	79	1
2529	83	1
12030	91	1
11228	92	1
12116	92	1
10358	102	1
9748	105	1
12537	107	1
4283	115	1
6667	123	1
10333	123	1
10546	123	1
11461	123	1
12133	124	1
3402	130	1
683	144	1
3052	149	1
3124	149	1
12278	149	1
878	153	1
5456	162	1
5530	162	1
2180	172	1
1594	179	1
13090	180	1
487	201	1
4273	205	1
8322	205	1
11663	205	1
2720	206	1
836	214	1
3878	214	1
12535	220	1
10350	227	1
750	229	1
12333	229	1
11189	230	1
12549	242	1
12485	251	1
1579	252	1
12341	254	1
2826	258	1
12345	261	1
11735	264	1
12773	265	1
836	267	1
1085	268	1
4872	268	1
11286	273	1
10914	274	1
2228	277	1
3262	277	1
12743	277	1
6685	280	1
12732	280	1
12821	284	1
3675	288	1
4002	288	1
13289	288	1
3830	290	1
12536	299	1
12839	299	1
2845	301	1
10254	301	1
10277	301	1
11459	301	1
13058	301	1
13118	301	1
4253	302	1
3321	309	1
11823	318	1
11735	321	1
6193	335	1
11956	335	1
12773	335	1
10666	352	1
11843	353	1
10842	358	1
2034	381	1
162	387	1
1557	397	1
2337	397	1
294	402	1
1589	402	1
11922	406	1
352	415	1
6167	415	1
13010	415	1
1958	417	1
2978	417	1
11137	417	1
252	428	1
4351	428	1
4829	428	1
5206	428	1
5338	428	1
10582	428	1
12376	428	1
12379	428	1
12569	428	1
1001	437	1
2319	437	1
12839	443	1
6685	446	1
9	448	1
1037	451	1
462	454	1
11529	456	1
454	462	1
12358	462	1
2615	464	1
11943	469	1
2771	476	1
8544	476	1
2530	477	1
11122	481	1
3531	485	1
10666	486	1
4452	487	1
12821	491	1
11625	496	1
878	499	1
2013	501	1
13218	501	1
9153	504	1
10189	504	1
588	505	1
571	510	1
675	510	1
11625	510	1
25	519	1
2426	519	1
7390	519	1
10482	519	1
12111	522	1
12480	522	1
9773	525	1
11437	527	1
21	528	1
5029	528	1
3375	532	1
1477	533	1
2393	537	1
4191	537	1
6167	537	1
10765	537	1
12637	539	1
2620	542	1
11461	545	1
59	554	1
10827	554	1
11437	554	1
11553	554	1
12621	554	1
10292	558	1
13039	563	1
10211	568	1
510	571	1
675	571	1
12896	574	1
505	588	1
2269	588	1
10373	588	1
3824	592	1
2715	596	1
4637	598	1
11502	610	1
11156	621	1
6228	624	1
322	640	1
12361	642	1
3252	644	1
12206	644	1
13237	645	1
7882	646	1
1682	647	1
2795	647	1
11989	647	1
12334	647	1
13090	647	1
10658	651	1
12328	652	1
2692	666	1
510	675	1
571	675	1
3128	675	1
144	683	1
13025	683	1
915	687	1
1872	687	1
3420	687	1
5129	687	1
9214	687	1
835	688	1
1782	688	1
10046	688	1
10139	688	1
10211	688	1
11238	688	1
11644	688	1
11873	688	1
12259	688	1
12681	688	1
2485	693	1
11112	693	1
12485	698	1
13071	698	1
12704	701	1
12918	707	1
10012	727	1
2615	734	1
11875	734	1
5029	737	1
10177	738	1
11170	738	1
8823	743	1
3983	749	1
767	750	1
1167	757	1
750	767	1
7515	778	1
2426	785	1
11223	786	1
180	799	1
11268	804	1
10326	806	1
1001	807	1
698	810	1
10945	822	1
13212	822	1
12370	827	1
6588	829	1
1523	831	1
688	835	1
