2087	1	1
7001	1	1
10099	1	1
10100	1	1
10125	1	1
10864	1	1
11083	1	1
3854	2	1
9489	2	1
9718	3	1
11248	3	1
47	4	1
232	4	1
261	4	1
269	4	1
310	4	1
359	4	1
417	4	1
420	4	1
482	4	1
485	4	1
490	4	1
491	4	1
496	4	1
508	4	1
560	4	1
563	4	1
568	4	1
603	4	1
620	4	1
663	4	1
678	4	1
708	4	1
722	4	1
803	4	1
814	4	1
821	4	1
841	4	1
866	4	1
893	4	1
894	4	1
940	4	1
949	4	1
960	4	1
967	4	1
1014	4	1
1017	4	1
1020	4	1
1049	4	1
1050	4	1
1054	4	1
1077	4	1
1079	4	1
1168	4	1
1173	4	1
1179	4	1
1195	4	1
1213	4	1
1227	4	1
1259	4	1
1296	4	1
1304	4	1
1311	4	1
1328	4	1
1353	4	1
1366	4	1
1394	4	1
1409	4	1
1429	4	1
1438	4	1
1467	4	1
1485	4	1
1513	4	1
1551	4	1
1566	4	1
1603	4	1
1684	4	1
1785	4	1
1847	4	1
1853	4	1
1886	4	1
1894	4	1
1895	4	1
1896	4	1
1905	4	1
1942	4	1
1951	4	1
1991	4	1
2008	4	1
2026	4	1
2034	4	1
2054	4	1
2063	4	1
2111	4	1
2112	4	1
2139	4	1
2162	4	1
2167	4	1
2176	4	1
2177	4	1
2191	4	1
2202	4	1
2204	4	1
2211	4	1
2218	4	1
2230	4	1
2286	4	1
2402	4	1
2416	4	1
2426	4	1
2427	4	1
2433	4	1
2444	4	1
2456	4	1
2458	4	1
2484	4	1
2496	4	1
2611	4	1
2678	4	1
2713	4	1
2728	4	1
2771	4	1
2777	4	1
2798	4	1
2801	4	1
2806	4	1
2863	4	1
2897	4	1
2899	4	1
2988	4	1
3037	4	1
3055	4	1
3066	4	1
3128	4	1
3129	4	1
3175	4	1
3264	4	1
3266	4	1
3271	4	1
3277	4	1
3301	4	1
3311	4	1
3318	4	1
3320	4	1
3340	4	1
3376	4	1
3450	4	1
3516	4	1
3586	4	1
3605	4	1
3654	4	1
3671	4	1
3672	4	1
3682	4	1
3729	4	1
3733	4	1
3747	4	1
3754	4	1
3841	4	1
3913	4	1
3920	4	1
3935	4	1
3996	4	1
3997	4	1
4050	4	1
4064	4	1
4084	4	1
4098	4	1
4121	4	1
4149	4	1
4152	4	1
4158	4	1
4160	4	1
4185	4	1
4201	4	1
4214	4	1
4225	4	1
4258	4	1
4323	4	1
4331	4	1
4370	4	1
4441	4	1
4505	4	1
4527	4	1
4542	4	1
4554	4	1
4556	4	1
4565	4	1
4575	4	1
4596	4	1
4604	4	1
4621	4	1
4696	4	1
4721	4	1
4788	4	1
4831	4	1
4863	4	1
4892	4	1
4929	4	1
4963	4	1
4966	4	1
4989	4	1
4995	4	1
5038	4	1
5046	4	1
5050	4	1
5061	4	1
5083	4	1
5115	4	1
5138	4	1
5232	4	1
5290	4	1
5356	4	1
5430	4	1
5478	4	1
5489	4	1
5492	4	1
5499	4	1
5510	4	1
