1	76
2	124
3	192
4	226
5	234
6	250
7	310
8	325
9	337
10	377
11	404
12	422
13	435
14	444
15	448
16	456
17	466
18	467
19	513
20	521
21	554
22	560
23	582
24	584
25	607
26	620
27	631
28	643
29	661
30	665
31	704
32	705
33	706
34	714
35	737
36	748
37	749
38	752
39	755
40	760
41	766
42	794
43	798
44	867
45	871
46	893
47	894
48	922
49	926
50	932
51	933
52	934
53	935
54	958
55	959
56	960
57	1030
58	1031
59	1041
60	1102
61	1116
62	1117
63	1140
64	1164
65	1173
66	1217
67	1225
68	1245
69	1246
70	1253
71	1256
72	1288
73	1300
74	1302
75	1310
76	1313
77	1314
78	1321
79	1333
80	1336
81	1337
82	1338
83	1342
84	1352
85	1360
86	1362
87	1367
88	1368
89	1379
90	1394
91	1399
92	1407
93	1450
94	1475
95	1481
96	1558
97	1582
98	1705
99	1825
100	1829
101	1842
102	1843
103	1844
104	1916
105	1930
106	1975
107	2022
108	2023
109	2038
110	2048
111	2077
112	2078
113	2081
114	2096
115	2098
116	2100
117	2102
118	2159
119	2183
120	2219
121	2237
122	2243
123	2245
124	2258
125	2280
126	2281
127	2290
128	2316
129	2345
130	2351
131	2374
132	2395
133	2415
134	2418
135	2458
136	2462
137	2463
138	2478
139	2499
140	2500
141	2509
142	2523
143	2525
144	2526
145	2531
146	2547
147	2588
148	2647
149	2691
150	2714
151	2767
152	2828
153	2836
154	2839
155	2898
156	2948
157	3017
158	3043
159	3050
160	3100
161	3108
162	3210
163	3255
164	3275
165	3278
166	3292
167	3293
168	3331
169	3362
170	3370
171	3420
172	3421
173	3460
174	3489
175	3490
176	3492
177	3493
178	3498
179	3530
180	3541
181	3628
182	3663
183	3666
184	3673
185	3674
186	3675
187	3711
188	3720
189	3759
190	3782
191	3794
192	3800
193	3895
194	3901
195	3986
196	4018
197	4027
198	4061
199	4112
200	4130
201	4133
202	4134
203	4136
204	4137
205	4195
206	4204
207	4225
208	4238
209	4239
210	4241
211	4246
212	4251
213	4254
214	4276
215	4279
216	4281
217	4285
218	4292
219	4301
220	4313
221	4319
222	4327
223	4328
224	4342
225	4386
226	4394
227	4401
228	4405
229	4429
230	4455
231	4456
232	4469
233	4472
234	4473
235	4480
236	4484
237	4487
238	4489
239	4498
240	4516
241	4549
242	4560
243	4561
244	4562
245	4570
246	4577
247	4588
248	4595
249	4602
250	4604
251	4605
252	4606
253	4622
254	4642
255	4643
256	4663
257	4676
258	4678
259	4681
260	4682
261	4683
262	4688
263	4701
264	4730
265	4746
266	4749
267	4755
268	4792
269	4793
270	4801
271	4802
272	4823
273	4827
274	4829
275	4830
276	4831
277	4839
278	4840
279	4841
280	4842
281	4856
282	4858
283	4861
284	4865
285	4866
286	4872
287	4886
288	4894
289	4900
290	4905
291	4910
292	4911
293	4922
294	4927
295	4934
296	4942
297	4968
298	4987
299	4997
300	4998
301	5014
302	5039
303	5040
304	5048
305	5049
306	5069
307	5086
308	5107
309	5128
310	5135
311	5136
312	5160
313	5163
314	5173
315	5207
316	5213
317	5214
318	5215
319	5216
320	5217
321	5218
322	5268
323	5269
324	5282
325	5297
326	5304
327	5345
328	5507
329	5520
330	5577
331	5586
332	5619
333	5637
334	5667
335	5702
336	5709
337	5713
338	5739
339	5752
340	5753
341	5779
342	5795
343	5798
344	5873
345	5907
346	5927
347	5928
348	5985
349	5992
350	6075
351	6107
352	6114
353	6127
354	6143
355	6207
356	6250
357	6274
358	6280
359	6295
360	6323
361	6330
362	6394
363	6400
364	6449
365	6461
366	6525
367	6545
368	6565
369	6613
370	6646
371	6656
372	6773
373	6805
374	6816
375	6890
376	6974
377	6975
378	6976
379	6982
380	6983
381	6985
382	7004
383	7012
384	7022
385	7041
386	7046
387	7075
388	7113
389	7223
390	7244
391	7274
392	7277
393	7338
394	7366
395	7447
396	7452
397	7514
398	7516
399	7562
400	7569
401	7604
402	7619
403	7632
404	7652
405	7671
406	7728
407	7731
408	7739
409	7756
410	7757
411	7777
412	7788
413	7846
414	7847
415	7871
416	7885
417	7907
418	7951
419	7956
420	7964
421	7975
422	8001
423	8042
424	8053
425	8141
426	8166
427	8187
428	8207
429	8242
430	8243
431	8297
432	8300
433	8301
434	8319
435	8320
436	8394
437	8395
438	8450
439	8596
440	8673
441	8679
442	8741
443	8744
444	8746
445	8754
446	8756
447	8760
448	8788
449	8808
450	8839
451	8845
452	8858
453	8866
454	8874
455	8875
456	8912
457	8928
458	8930
459	8935
460	8936
461	8944
462	8946
463	8966
464	8973
465	8975
466	8996
467	8997
468	8998
469	9000
470	9009
471	9024
472	9034
473	9035
474	9055
475	9071
476	9090
477	9091
478	9096
479	9098
480	9101
481	9105
482	9109
483	9115
484	9140
485	9148
486	9153
487	9154
488	9167
489	9198
490	9200
491	9222
492	9224
493	9239
494	9251
495	9252
496	9254
497	9284
498	9285
499	9306
500	9309
501	9311
502	9318
503	9329
504	9339
505	9360
506	9370
507	9376
508	9391
509	9394
510	9403
511	9420
512	9426
513	9440
514	9441
515	9447
516	9465
517	9479
518	9483
519	9485
520	9490
521	9503
522	9518
523	9521
524	9522
525	9523
526	9532
527	9560
528	9564
529	9572
530	9576
531	9590
532	9605
533	9612
534	9659
535	9705
536	9772
537	9784
538	9791
539	9794
540	9873
541	9915
542	9948
543	9968
544	10001
545	10003
546	10005
547	10008
548	10133
549	10138
550	10140
551	10181
552	10195
553	10210
554	10220
555	10221
556	10227
557	10280
558	10299
559	10355
560	10380
561	10431
562	10437
563	10450
564	10465
565	10472
566	10491
567	10496
568	10497
569	10505
570	10566
571	10576
572	10601
573	10619
574	10640
575	10655
576	10683
577	10698
578	10702
579	10714
580	10734
581	10735
582	10737
583	10751
584	10752
585	10753
586	10755
587	10806
588	10807
589	10809
590	10810
591	10831
592	10849
593	10851
594	10887
595	10894
596	10906
597	10923
598	10929
599	10931
600	10934
601	10936
602	10945
603	10978
604	11037
605	11145
606	11164
607	11175
608	11195
609	11196
610	11208
611	11216
612	11222
613	11223
614	11225
615	11236
616	11237
617	11238
618	11239
619	11242
620	11253
621	11256
622	11278
623	11298
624	11332
625	11350
626	11352
627	11354
628	11379
629	11380
630	11407
631	11415
632	11446
633	11454
634	11526
635	11529
636	11530
637	11532
638	11565
639	11574
640	11689
641	11690
642	11717
643	11719
644	11720
645	11721
646	11724
647	11737
648	11746
649	11758
650	11761
651	11762
652	11763
653	11802
654	11861
655	11870
656	11914
657	11917
658	11945
659	11964
660	11973
661	11981
662	11983
663	11984
664	12036
665	12052
666	12129
667	12184
668	12199
669	12211
670	12227
671	12241
672	12248
673	12259
674	12264
675	12269
676	12280
677	12284
678	12290
679	12308
680	12309
681	12310
682	12311
683	12316
684	12317
685	12318
686	12349
687	12350
688	12351
689	12353
690	12355
691	12361
692	12403
693	12406
694	12438
695	12442
696	12443
697	12446
698	12447
699	12501
700	12502
701	12509
702	12526
703	12530
704	12539
705	12540
706	12544
707	12551
708	12552
709	12559
710	12560
711	12576
712	12583
713	12592
714	12609
715	12610
716	12626
717	12628
718	12630
719	12631
720	12638
721	12669
722	12672
723	12673
724	12681
725	12689
726	12692
727	12693
728	12694
729	12701
730	12702
731	12729
732	12744
733	12755
734	12772
735	12773
736	12790
737	12801
738	12802
739	12803
740	12808
741	12816
742	12824
743	12827
744	12831
745	12832
746	12834
747	12837
748	12844
749	12846
750	12866
751	12874
752	12875
753	12877
754	12891
755	12898
756	12902
757	12916
758	12918
759	12928
760	12934
761	12941
762	12945
763	12955
764	12971
765	12977
766	12978
767	12998
768	13005
769	13055
770	13075
771	13076
772	13079
773	13081
774	13086
775	13089
776	13095
777	13099
778	13101
779	13103
780	13105
781	13106
782	13107
783	13125
784	13126
785	13134
786	13139
787	13144
788	13148
789	13149
790	13152
791	13153
792	13189
793	13193
794	13209
795	13226
796	13235
797	13236
798	13239
799	13240
800	13241
801	13249
802	13250
803	13255
804	13264
805	13276
806	13279
807	13287
808	13290
809	13296
810	13298
811	13300
812	13312
813	13319
814	13321
815	13322
816	13355
817	13364
818	13371
819	13372
820	13373
821	13375
822	13376
823	13377
824	13379
825	13380
826	13401
827	13407
828	13428
829	13430
830	13440
831	13443
832	13451
833	13452
834	13471
835	13477
836	13485
837	13486
838	13500
839	13548
840	13549
841	13564
842	13573
843	13633
844	13671
845	13676
846	13677
847	13704
848	13713
849	13725
850	13752
851	13755
852	13770
853	13772
854	13773
855	13781
856	13801
857	13822
858	13825
859	13848
860	13879
861	13895
862	13896
863	13897
864	13932
865	13945
866	13957
867	13974
868	13988
869	14003
870	14051
871	14056
872	14065
873	14080
874	14095
875	14112
876	14117
877	14126
878	14127
879	14179
880	14180
881	14185
882	14197
883	14214
884	14235
885	14236
886	14238
887	14252
888	14286
889	14340
890	14374
891	14390
892	14405
893	14408
894	14480
895	14481
896	14490
897	14496
898	14498
899	14510
900	14511
901	14513
902	14537
903	14572
904	14573
905	14583
906	14692
907	14696
908	14729
909	14960
910	14967
911	14981
912	14991
913	15009
914	15083
915	15135
916	15138
917	15139
918	15140
919	15141
920	15142
921	15144
922	15146
923	15147
924	15148
925	15150
926	15151
927	15152
928	15153
929	15156
930	15157
931	15158
932	15163
933	15167
934	15168
935	15170
936	15178
937	15179
938	15181
939	15182
940	15197
941	15200
942	15201
943	15202
944	15203
945	15204
946	15205
947	15206
948	15207
949	15208
950	15209
951	15210
952	15211
953	15212
954	15213
955	15214
956	15215
957	15216
958	15217
959	15218
960	15220
961	15221
962	15222
963	15223
964	15224
965	15225
966	15226
967	15227
968	15229
969	15230
970	15231
971	15238
972	15242
973	15246
974	15247
975	15248
976	15249
977	15250
978	15252
979	15253
980	15254
981	15257
982	15259
983	15260
984	15263
985	15266
986	15267
987	15272
988	15273
989	15274
990	15275
991	15276
992	15277
993	15278
994	15279
995	15280
996	15283
997	15284
998	15285
999	15290
1000	15291
1001	15292
1002	15293
1003	15294
1004	15297
1005	15300
1006	15301
1007	15304
1008	15305
1009	15306
1010	15309
1011	15310
1012	15316
1013	15319
1014	15323
1015	15324
1016	15325
1017	15327
1018	15328
1019	15329
1020	15330
1021	15331
1022	15332
1023	15333
1024	15334
1025	15337
1026	15344
1027	15347
1028	15348
1029	15349
1030	15350
1031	15353
1032	15357
1033	15359
1034	15361
1035	15362
1036	15363
1037	15364
1038	15365
1039	15366
1040	15367
1041	15369
1042	15379
1043	15380
1044	15381
1045	15382
1046	15383
1047	15384
1048	15385
1049	15387
1050	15391
1051	15392
1052	15393
1053	15394
1054	15395
1055	15396
1056	15399
1057	15402
1058	15403
1059	15404
1060	15405
1061	15406
1062	15407
1063	15408
1064	15409
1065	15410
1066	15411
1067	15412
1068	15413
1069	15414
1070	15419
1071	15420
1072	15422
1073	15423
1074	15424
1075	15425
1076	15426
1077	15427
1078	15428
1079	15429
1080	15430
1081	15431
1082	15432
1083	15433
1084	15434
1085	15435
1086	15436
1087	15437
1088	15438
1089	15439
1090	15440
1091	15441
1092	15442
1093	15443
1094	15444
1095	15445
1096	15446
1097	15447
1098	15448
1099	15449
1100	15450
1101	15451
1102	15453
1103	15454
1104	15455
1105	15459
1106	15463
1107	15464
1108	15465
1109	15466
1110	15467
1111	15468
1112	15469
1113	15470
1114	15471
1115	15472
1116	15473
1117	15474
1118	15475
1119	15476
1120	15477
1121	15478
1122	15480
1123	15481
1124	15484
1125	15487
1126	15488
1127	15489
1128	15490
1129	15492
1130	15493
1131	15494
1132	15495
1133	15496
1134	15500
1135	15501
1136	15503
1137	15505
1138	15509
1139	15510
1140	15511
1141	15513
1142	15514
1143	15515
1144	15516
1145	15518
1146	15520
1147	15521
1148	15524
1149	15525
1150	15526
1151	15527
1152	15530
1153	15531
1154	15540
1155	15542
1156	15543
1157	15545
1158	15547
1159	15548
1160	15550
1161	15553
1162	15554
1163	15556
1164	15557
1165	15558
1166	15560
