12131	3871
20995	10690
9905	3845
21153	10712
12823	6297
18590	4134
9342	1861
12582	12
16007	8651
3922	8651
13193	3188
13761	4656
20587	2651
21156	567
10468	7671
12361	4364
7646	641
3978	477
5233	6022
19456	4572
8632	2300
14352	1134
10258	1569
18	6508
13627	6460
5693	10311
14986	9035
289	7200
4826	7326
12786	2600
112	10784
1832	3105
19880	10666
5943	10032
8975	1478
8183	9168
13029	679
17149	2020
7887	2253
11490	5099
8627	8171
13773	7263
4409	9135
7417	6422
20389	6875
12697	1970
1026	7760
12544	4455
11116	5917
14390	442
19677	8842
16210	6524
13919	235
3102	7015
5006	7092
5539	7092
4078	8859
14592	6194
12767	6633
10711	4665
15051	2598
21995	3937
12970	5843
13118	510
10624	9377
15046	4139
18042	4624
21974	582
20201	5513
6514	327
2276	4873
21365	5300
904	10114
20839	56
10298	9060
16520	9060
2278	9060
18908	7612
12891	7522
12890	7522
15324	7612
14097	5367
2503	10630
22310	567
5968	10357
9709	8845
3441	9497
10302	10013
15039	3363
6330	3950
16757	3732
13122	2980
1743	9122
7989	8548
8821	5170
19356	9407
10424	9896
2442	1352
2403	1352
5819	7790
3755	4336
11934	1577
7785	4336
3304	4656
21739	3745
3927	10580
17857	7969
19492	8110
22197	1891
8535	9675
1689	2836
10640	8467
10366	1080
16944	10194
4420	7471
15494	5402
18287	6009
17771	9990
18899	687
9040	2417
18657	10550
809	367
1316	367
4881	4411
1424	4411
5192	4411
5386	4411
3966	4411
8745	10009
2990	3743
14104	1743
2844	9122
5797	4764
6842	4764
21690	9018
6622	6121
4710	7092
18395	1471
4709	7092
13188	8583
16595	7199
1699	10314
1723	10314
36	4066
11516	2621
8287	3097
17540	8723
3023	7066
10445	8827
7181	1501
9691	4189
2746	567
19263	7131
19220	1711
7007	7015
3035	3916
18811	9027
18482	9437
4292	3003
5610	2826
618	4681
11441	9436
20755	1019
1938	4168
6949	5394
13332	5190
10805	5505
10210	8605
11836	8327
16535	7069
6479	8641
20760	5758
8348	7140
19472	2484
8517	453
17075	940
15460	5408
2550	9717
14667	4114
17141	8575
6792	192
404	327
9640	9399
4384	7015
10099	1269
16622	5332
8494	9940
9761	8446
6578	5235
20397	1249
14262	78
4868	1436
7438	5894
6043	841
19567	6427
13914	9404
2720	4738
713	9557
19549	10331
8729	8167
7746	5649
2521	5926
11736	10448
13796	9674
13013	526
4096	1336
18173	5671
6282	2630
5615	1658
12735	2160
9917	8260
17346	6336
12108	999
2512	1893
21614	7199
9736	7734
7229	636
12121	2883
19149	9559
13523	2655
7936	8206
18580	7734
16723	8601
17228	10640
4634	6736
10735	4942
4122	3350
4650	10436
21780	6208
8480	8706
4648	1255
3852	9109
7612	9893
8869	8911
2981	6022
216	5337
22199	6292
171	3925
8749	2318
7586	7378
661	7634
16548	1199
5595	5260
1073	5260
9462	10802
14420	4534
13709	415
5880	6243
17198	7014
4961	6189
5473	5547
1475	1578
767	56
9753	942
13670	4271
16386	4271
17180	3363
12374	5935
8560	5632
20485	1909
362	5831
3808	4329
1655	3791
2443	8036
6019	3223
20845	9535
4999	10475
6630	8664
2010	4083
13267	10777
5885	1134
10686	4098
4790	389
5387	2471
20339	446
5803	7386
2339	6012
11810	942
10771	9301
13113	9424
18942	5950
14777	7473
3475	2308
15341	8350
8462	1335
14574	3268
7752	10432
6943	1791
16039	4690
7839	10274
1382	2405
4865	10274
17369	2801
10886	10675
20980	2402
21984	6258
5151	4855
19165	6794
17123	6871
2594	1962
2306	4977
8603	4628
21393	1824
20580	10558
11631	5550
8432	5232
19011	10250
6655	1457
2555	3916
13167	3916
3635	8199
18193	10725
8185	5235
21160	5115
14292	5063
16647	8697
823	7066
18614	10407
21019	5678
11772	9742
8293	1863
21067	3430
5342	5950
2785	4259
40	3044
20479	3339
2277	1561
5891	10280
3414	5224
7232	10337
7146	2630
11257	4330
5569	2630
4203	2630
4202	2630
6001	2630
3605	2630
1852	2630
11943	2630
13424	5745
14251	909
10694	7255
21049	1137
12724	10216
10532	4956
11697	4008
8167	4943
5024	3264
10135	3595
3085	3264
4324	3264
13455	8143
5999	3264
1478	2919
18628	5161
1222	5612
13281	906
2839	10682
4461	5947
7168	7092
16207	5545
2648	4314
2312	4073
12534	8115
16667	6022
22109	5370
16936	5121
3502	7166
8328	10108
1480	2080
13480	2845
7208	6552
7572	6552
7912	6552
11151	8489
18033	9122
1826	8852
4291	2056
612	6205
5333	940
8075	5409
2128	5906
11102	2216
11032	3273
4727	5016
8291	9904
9944	3979
18694	7199
11852	413
9254	10474
8190	9496
17763	10499
21749	5768
18720	5534
2792	4101
8851	129
11312	3443
3219	7678
19089	2951
19052	8015
4652	7015
15810	8735
18769	6664
10609	2332
2300	6559
12976	4489
13435	9301
5771	2845
6850	1316
16052	2753
9058	5184
11598	6521
19528	1903
17694	6244
1860	8709
19696	8709
12744	2051
18610	5565
15256	2630
402	9159
12103	533
12147	7129
19784	9916
9299	4077
17317	8488
8939	4795
6971	10356
12348	6377
12613	1779
8189	9044
10896	1174
18913	5873
11196	3677
17553	8569
7614	9063
12886	10627
15631	3694
15232	6706
20428	3492
8887	8797
1563	3985
19083	8489
14100	7199
9265	8485
10421	8485
21071	2488
3628	544
18529	6678
15981	4222
540	1134
695	10281
16349	1344
19610	3283
6707	2759
308	3879
6137	2494
4972	2916
19333	4818
14649	5947
2537	9122
4596	9122
6584	10032
5626	8260
5984	9400
14161	2170
5477	2298
14629	5511
10377	3925
18731	1914
736	5947
15533	10490
9649	467
2170	6708
2675	205
17278	1737
20175	10511
21982	2226
1407	7114
7341	6143
4158	3221
12455	1591
12196	203
6293	3647
3180	9142
6751	4690
19282	1333
16516	2308
1485	7567
12122	5858
13863	8534
5012	852
12490	7308
22167	8500
5175	4467
16925	923
18606	5971
19711	6744
19401	668
5847	9582
5937	4331
11777	8754
10260	8754
21040	4541
11950	10298
16416	3038
8646	5321
14913	2965
13514	10314
4056	3670
3144	1144
19529	2012
1344	7631
1543	9340
8	3916
3385	942
238	327
21299	9904
13764	2050
2482	8507
4646	2035
14126	5277
8858	3919
4607	10787
7780	6358
4336	8399
4889	8399
18737	2702
15749	3333
17229	8649
16417	660
13799	8529
18055	7413
11668	2526
17326	3191
8009	7300
9756	9651
309	5947
6800	2980
11448	2990
21556	1168
9316	5285
20055	8636
17798	8984
4729	7199
19914	858
3463	5369
6266	10009
9773	8206
12812	8678
4571	4759
92	10334
11505	9394
17842	6654
12999	5957
20189	5968
12069	799
20237	10121
889	5746
6187	4873
17472	7878
22188	2441
15923	2166
4517	5657
15885	8760
3255	2630
12568	942
20122	3916
22158	3682
785	5394
19270	598
18065	9612
2262	9086
4408	3108
6683	100
21327	1721
17555	2190
7869	2630
15211	10795
4007	9111
7374	9401
16814	10627
2538	3639
11155	10032
3733	4811
921	845
3789	6473
18588	4662
13473	7986
5732	4839
8769	10474
7886	6785
5986	5238
12747	470
15006	10712
17585	10273
2871	1871
7246	277
19243	8492
19060	6765
17821	639
8544	1262
10502	3985
4146	7969
5102	10467
20840	5529
4542	5308
12424	2831
8360	8608
