12131	108
20995	1470
9905	1696
21153	708
12823	961
18590	108
9342	708
12582	537
16007	833
3922	103
13193	568
13761	1236
20587	133
21156	1217
10468	976
12361	1129
7646	1792
3978	1331
5233	1424
19456	7
8632	1278
14352	568
10258	3
18	754
13627	912
5693	723
14986	1475
289	754
4826	431
12786	1470
112	1743
1832	760
19880	1206
5943	754
8975	621
8183	1813
13029	1509
17149	386
7887	1023
11490	754
8627	1104
13773	492
4409	1066
7417	1217
20389	911
12697	1803
1026	754
12544	1066
11116	627
14390	1743
19677	1475
16210	828
13919	905
3102	1803
5006	1362
5539	1362
4078	924
14592	465
12767	1470
10711	944
15051	944
21995	963
12970	1104
13118	1273
10624	1696
15046	1475
18042	754
21974	1803
20201	1556
6514	1217
2276	1475
21365	1317
904	1475
20839	1359
10298	1798
16520	759
2278	1798
18908	431
12891	431
12890	431
15324	431
14097	1475
2503	1475
22310	1333
3129	1401
5968	754
9709	754
3441	754
10302	754
15039	484
6330	754
16757	545
13122	1125
7989	1475
8821	1136
19356	1381
10424	987
2442	1149
2403	1149
5819	1181
3755	1253
11934	404
7785	1253
3304	1049
21739	1674
9754	1508
3927	196
17857	1269
19492	944
22197	768
8535	796
1689	796
10640	1129
16944	419
4420	685
15494	463
18287	139
17771	431
18899	911
9040	431
18657	1644
809	1337
1316	1337
4881	1368
1424	1368
5192	1368
5386	1368
3966	1368
8745	446
2990	708
14104	1578
2844	601
5797	1066
6842	1066
21690	496
6622	1582
4710	1362
18395	1362
4709	1362
13188	316
16595	1625
1699	754
1723	754
36	1035
11516	139
8287	1331
17540	1217
3023	1331
10445	896
7181	1124
9691	1575
2746	263
19263	754
19220	1381
7007	1450
3035	1803
18811	74
18482	1475
4292	1035
5610	1509
618	106
11441	508
20755	1509
1938	1772
6949	1035
13332	734
10805	1066
10210	1677
11836	958
16535	1217
6479	659
20760	1644
8348	1509
19472	567
8517	1066
17075	1365
15460	1405
2550	754
14667	1018
17141	1792
6792	944
404	828
9640	173
4384	754
10099	1217
16622	1164
8494	1035
9761	115
6578	1261
20397	1763
14262	1149
4868	1079
7438	139
6043	741
19567	1146
13914	911
2720	944
713	1637
19549	195
8729	496
7746	803
2521	3
11736	1475
13796	187
13013	1049
4096	1411
18173	552
6282	1754
5615	1509
12735	508
9917	1411
17346	496
12108	1254
2512	814
21614	1181
9736	1327
7229	1496
12121	754
19149	184
13523	1331
7936	1155
18580	1327
16723	815
17228	1475
4634	431
10735	1670
4122	1217
4650	1104
21780	639
8480	404
4648	404
3852	1066
7612	1035
8869	184
2981	1424
216	1331
22199	1333
171	191
8749	892
7586	1743
661	1456
16548	754
5595	1763
1073	1763
9462	1331
14420	1496
13709	1763
5880	1303
17198	1454
4961	1066
5473	708
1475	1505
767	947
9753	538
13670	1362
16386	1362
17180	108
12374	1376
8560	1297
20485	675
362	659
3808	949
1655	659
2443	669
6019	2
20845	1066
4999	1368
6630	1505
2010	1035
13267	1792
5885	568
10686	25
4790	1743
5387	38
20339	508
5803	1079
2339	1798
11810	316
10771	1173
13113	1450
18942	1035
14777	545
3475	1798
15341	504
8462	508
14574	316
7752	1578
6943	1411
16039	1635
7839	1475
1382	947
4865	1475
17369	1450
10886	1143
20980	1273
21984	386
5151	1798
19165	963
17123	1743
2594	1411
2306	3
8603	5
21393	431
20580	331
11631	1798
8432	545
19011	1475
6655	1736
2555	1803
13167	1792
3635	1158
18193	1763
8185	897
21160	334
14292	909
16647	431
823	431
18614	446
21019	1217
11772	550
8293	301
21067	476
5342	1475
2785	1035
40	1475
