9905	16
21153	15
12823	15
9342	20
16007	19
3922	19
15046	14
13761	20
20587	14
12131	39
10468	14
7646	14
3978	15
5233	17
19456	35
8632	41
14142	42
1476	19
9430	9
5943	21
13029	17
14292	39
8627	21
5521	21
13773	20
4409	18
9045	18
2757	19
1026	47
18720	20
19677	8
16210	43
18355	21
3102	47
4078	20
12582	16
11435	9
8042	8
22211	9
6514	20
2276	20
904	20
18908	15
12891	15
12890	15
15324	15
14097	40
2503	40
5968	20
3441	20
10302	20
15043	14
10424	15
2442	15
2403	15
11934	17
8535	18
1689	18
10640	17
21947	36
15494	14
9040	18
20225	18
14104	48
2844	36
2013	19
21690	44
10182	43
15474	17
16595	20
17540	8
10445	15
7181	15
19263	44
18811	15
18482	41
11462	8
17339	44
11441	9
20755	21
1938	21
10210	21
6479	21
4785	9
20760	21
19472	16
8517	19
18	21
2550	16
17141	17
404	15
10099	18
16622	20
9761	48
7438	20
5693	18
7746	18
11736	21
13796	20
9917	36
14986	20
7229	17
19149	17
7936	16
17228	48
4826	21
4634	47
4052	21
21780	17
4648	8
19823	19
7586	14
661	42
112	21
5595	15
13709	20
17198	44
1050	18
14081	17
17180	15
362	48
3808	39
3179	18
21075	20
18673	14
5803	15
11810	20
18942	35
8975	19
15341	38
7263	17
8462	9
10051	19
1814	19
21984	48
5151	21
13071	44
11519	41
3578	18
6996	19
8432	14
19011	35
13167	35
5489	18
11490	8
16647	20
823	20
21019	20
40	47
2277	17
3414	19
7146	41
11257	17
4203	39
4202	40
6001	40
3605	39
1852	38
11943	11
977	8
10694	8
10532	48
8167	15
4324	20
5999	20
4690	21
8894	17
16207	46
18026	18
2312	18
12534	21
22109	9
8328	17
7208	17
7572	17
7912	17
4291	21
612	42
4009	9
18694	39
11852	20
9254	15
21749	17
16530	40
1121	14
5304	37
8851	14
11312	17
3219	17
19089	17
19052	14
12208	36
11598	18
14472	8
20432	20
18610	20
15115	20
12103	36
18187	38
12147	16
9299	12
17317	14
12613	21
8189	20
12886	15
15232	42
8887	17
9265	14
10421	14
21071	13
3628	14
4555	21
15981	19
540	15
17803	18
16349	16
4488	47
19333	17
2537	36
4596	39
5626	38
13276	8
14629	19
8909	9
18731	47
736	35
15533	38
2675	44
17278	17
20175	18
21982	16
1378	14
19282	44
20085	18
5012	10
10794	18
14673	18
11777	20
10260	20
21694	14
11950	20
14913	52
13514	18
5716	18
1344	39
1543	36
8	36
14325	44
3385	48
238	37
21299	14
13764	20
2482	16
14126	14
18042	18
7780	21
921	9
15749	9
20676	21
17326	36
8009	17
9756	36
309	35
11448	9
21556	14
9316	47
1102	17
10163	42
6266	14
12812	20
92	20
12999	47
12330	8
889	18
17447	8
4517	8
15885	19
12568	21
20122	18
8911	9
5279	8
6683	8
6678	8
17660	19
19682	8
7374	18
16814	15
2538	36
11155	38
3789	16
13473	56
5732	21
15780	8
16927	17
4126	20
14375	9
19243	47
17821	18
8544	18
20840	20
4542	18
20917	20
16362	51
9709	20
10853	18
16165	18
17320	12
15737	9
3404	8
8081	19
7196	35
6414	18
13398	19
8842	44
19025	44
7443	20
10720	19
11960	36
21158	15
21558	17
327	11
500	14
19069	17
6271	15
11983	14
10813	47
6718	18
8740	15
2321	20
12556	48
16593	20
14678	39
10203	21
7278	48
792	6
1346	17
16555	20
193	35
7244	17
13313	19
1857	15
1892	15
8906	9
4787	8
10674	9
13097	48
18314	21
8065	19
328	20
13604	10
22078	44
11383	14
2747	39
19900	19
15773	8
17604	19
21435	15
22197	9
5205	15
6227	21
4261	19
3405	19
2226	8
15101	42
19936	20
21332	14
2773	21
18287	21
17771	18
13742	20
20235	18
11004	20
18657	16
809	15
8375	14
8928	8
15652	15
19400	17
19441	36
6115	14
2990	8
4204	41
21660	14
11284	48
20534	43
13078	48
632	47
2305	14
11672	46
15869	8
3060	18
15605	36
9699	59
10162	15
16171	15
9151	48
8575	21
16332	20
18395	17
6827	15
16708	20
20876	38
20877	38
8213	38
13864	20
12290	8
5316	43
16795	58
5851	47
1672	20
16366	44
7422	21
11320	44
2119	15
18835	15
15584	48
14219	14
20041	18
10622	48
16980	14
15578	14
9412	17
6160	19
11559	19
4019	8
7515	15
18555	21
5651	14
7600	35
17578	8
10742	19
9691	21
6834	14
1505	14
4981	21
3399	37
22103	9
15661	47
5085	17
11868	20
20934	20
20366	18
9613	18
9385	17
1493	18
12350	19
19798	18
19362	36
19049	44
5823	44
3169	16
19226	17
19382	37
1277	36
2284	35
19013	18
19230	36
18754	15
4260	8
7309	44
22300	8
9148	20
4915	16
4660	19
4761	48
6114	30
2134	36
4493	38
1683	36
8434	36
6811	20
3552	41
7240	35
5040	57
1539	52
7973	37
19032	44
15468	16
1041	21
15467	16
17458	8
11348	44
7656	44
13332	19
10805	18
19753	8
13347	19
11286	17
529	17
704	7
14128	17
21665	17
11287	17
7060	21
1955	19
11285	47
20400	21
8563	18
7684	8
15949	21
884	18
1514	8
13214	8
18134	18
19857	19
7097	20
18494	20
18493	20
5966	20
727	47
3154	14
18495	20
17217	48
9703	20
757	21
12849	15
6849	15
15262	15
13138	17
1435	39
2074	18
20869	20
11524	19
1710	9
15667	47
3193	20
5252	47
22004	14
14771	18
15580	48
2121	16
630	16
2366	16
5506	46
22125	9
17753	43
19590	9
7009	19
8898	14
15802	14
19879	21
21154	15
8736	15
16438	44
11930	15
5299	18
1434	37
10433	15
17684	16
18103	18
6043	14
4822	18
1862	19
15595	17
9414	14
8315	17
3372	14
4100	14
18741	14
15587	35
10288	20
9146	20
4388	8
1894	14
1140	18
20337	43
15636	14
9874	13
2269	43
12320	8
10620	16
19363	47
3663	21
12630	21
20801	14
15736	9
14023	15
9601	46
22196	9
6973	8
5941	21
13748	20
17343	44
10010	8
1312	20
21028	20
422	14
20294	18
14793	43
19864	19
2093	17
1296	16
14746	18
1408	18
7851	20
8714	17
17926	18
14389	8
1585	19
16910	17
20915	20
12463	18
17030	17
8918	9
11325	14
21742	14
13578	43
15824	9
12271	9
10658	9
15821	8
10562	39
15236	15
8739	15
21379	14
21793	47
970	17
19925	19
5068	36
9893	37
7428	21
3992	14
18115	43
2461	16
17036	17
3001	18
2528	43
3846	43
10257	43
17624	19
19341	16
17547	8
5207	15
8789	15
2465	8
19903	20
9256	15
17858	18
12169	44
10735	19
20026	18
15804	8
16030	21
4650	8
16781	15
10793	18
15868	8
9238	15
15887	19
6687	19
2157	15
21125	59
1169	17
8475	9
3852	20
21516	14
12511	46
9120	17
1340	15
7617	17
12328	8
12638	20
21448	17
1499	20
10864	18
18295	20
6025	15
13513	13
13196	9
3616	44
6900	44
14011	17
11812	21
16337	63
18267	59
18266	12
16064	18
22092	9
4955	8
14559	19
15977	19
1446	15
4245	48
4363	17
9065	43
